ChurnID,CustomerID,Date,Motivo
CHRN01534,CUST028011,2025-12-12,Concorrência
CHRN01535,CUST049607,2024-11-12,Preço
CHRN01536,CUST016068,2024-11-26,Preço
CHRN01537,CUST008479,2025-12-10,Concorrência
CHRN01538,CUST003946,2023-02-20,Mau Atendimento
CHRN01539,CUST041776,2025-02-24,Insatisfação Rede
CHRN01540,CUST039184,2025-02-15,Preço
CHRN01541,CUST020034,2024-06-02,Insatisfação Rede
CHRN01542,CUST034899,2025-06-29,Mau Atendimento
CHRN01543,CUST001620,2025-02-04,Insatisfação Rede
CHRN01544,CUST037372,2024-02-03,Preço
CHRN01545,CUST014240,2024-06-25,Concorrência
CHRN01546,CUST008004,2025-10-09,Preço
CHRN01547,CUST044245,2023-01-19,Concorrência
CHRN01548,CUST003896,2023-08-07,Preço
CHRN01549,CUST014724,2024-05-13,Preço
CHRN01550,CUST018514,2024-11-21,Insatisfação Rede
CHRN01551,CUST018434,2024-06-02,Concorrência
CHRN01552,CUST005202,2023-08-16,Concorrência
CHRN01553,CUST006797,2025-04-20,Preço
CHRN01554,CUST009884,2025-09-16,Preço
CHRN01555,CUST038684,2024-07-08,Preço
CHRN01556,CUST044305,2025-02-04,Concorrência
CHRN01557,CUST045393,2024-10-31,Preço
CHRN01558,CUST015177,2023-07-07,Concorrência
CHRN01559,CUST025085,2025-02-02,Mau Atendimento
CHRN01560,CUST027097,2025-05-02,Preço
CHRN01561,CUST023082,2023-07-02,Concorrência
CHRN01562,CUST031331,2025-11-11,Concorrência
CHRN01563,CUST028707,2023-03-28,Concorrência
CHRN01564,CUST041922,2024-08-06,Mau Atendimento
CHRN01565,CUST043379,2025-09-01,Insatisfação Rede
CHRN01566,CUST039704,2024-12-07,Preço
CHRN01567,CUST025849,2025-03-22,Mau Atendimento
CHRN01568,CUST022003,2025-03-11,Concorrência
CHRN01569,CUST047240,2023-02-22,Mau Atendimento
CHRN01570,CUST003326,2025-07-09,Concorrência
CHRN01571,CUST047963,2024-02-01,Preço
CHRN01572,CUST040292,2023-02-26,Concorrência
CHRN01573,CUST005551,2025-01-17,Preço
CHRN01574,CUST016662,2024-11-26,Concorrência
CHRN01575,CUST039272,2024-05-14,Mau Atendimento
CHRN01576,CUST035698,2023-08-17,Mau Atendimento
CHRN01577,CUST024278,2024-12-22,Concorrência
CHRN01578,CUST046165,2025-11-24,Preço
CHRN01579,CUST034103,2025-02-15,Mau Atendimento
CHRN01580,CUST030439,2024-12-09,Preço
CHRN01581,CUST023983,2025-10-14,Insatisfação Rede
CHRN01582,CUST046076,2024-03-11,Preço
CHRN01583,CUST032752,2023-09-21,Mau Atendimento
CHRN01584,CUST009498,2023-04-10,Mau Atendimento
CHRN01585,CUST005059,2025-02-19,Insatisfação Rede
CHRN01586,CUST046750,2025-03-11,Mau Atendimento
CHRN01587,CUST008189,2023-09-04,Concorrência
CHRN01588,CUST030644,2024-10-05,Concorrência
CHRN01589,CUST008602,2025-03-18,Preço
CHRN01590,CUST030774,2025-07-13,Insatisfação Rede
CHRN01591,CUST048788,2024-08-27,Preço
CHRN01592,CUST015856,2024-07-06,Concorrência
CHRN01593,CUST013657,2024-05-08,Mau Atendimento
CHRN01594,CUST025171,2025-11-21,Mau Atendimento
CHRN01595,CUST036913,2025-04-27,Concorrência
CHRN01596,CUST045488,2025-04-16,Mau Atendimento
CHRN01597,CUST008609,2025-05-16,Preço
CHRN01598,CUST049392,2025-08-15,Insatisfação Rede
CHRN01599,CUST039426,2025-11-24,Insatisfação Rede
CHRN01600,CUST003095,2025-05-23,Concorrência
CHRN01601,CUST037259,2023-11-14,Preço
CHRN01602,CUST024472,2025-10-03,Mau Atendimento
CHRN01603,CUST043660,2023-01-12,Mau Atendimento
CHRN01604,CUST000689,2023-07-29,Mau Atendimento
CHRN01605,CUST039025,2024-08-12,Insatisfação Rede
CHRN01606,CUST046534,2024-04-22,Mau Atendimento
CHRN01607,CUST032916,2023-01-04,Mau Atendimento
CHRN01608,CUST044150,2023-03-15,Mau Atendimento
CHRN01609,CUST040602,2023-08-14,Mau Atendimento
CHRN01610,CUST002453,2024-12-27,Concorrência
CHRN01611,CUST020824,2024-03-12,Preço
CHRN01612,CUST026180,2023-06-25,Mau Atendimento
CHRN01613,CUST047045,2023-06-29,Preço
CHRN01614,CUST025253,2023-06-25,Mau Atendimento
CHRN01615,CUST006877,2024-03-08,Preço
CHRN01616,CUST015804,2023-09-05,Insatisfação Rede
CHRN01617,CUST011770,2024-10-14,Preço
CHRN01618,CUST004756,2024-02-10,Concorrência
CHRN01619,CUST015515,2023-08-12,Concorrência
CHRN01620,CUST015193,2023-01-08,Preço
CHRN01621,CUST037537,2023-04-07,Concorrência
CHRN01622,CUST015190,2024-11-14,Insatisfação Rede
CHRN01623,CUST026917,2025-04-27,Insatisfação Rede
CHRN01624,CUST009588,2025-07-29,Mau Atendimento
CHRN01625,CUST007375,2023-07-06,Mau Atendimento
CHRN01626,CUST034478,2025-12-27,Preço
CHRN01627,CUST013126,2023-10-28,Preço
CHRN01628,CUST010308,2024-01-24,Preço
CHRN01629,CUST024289,2024-02-09,Mau Atendimento
CHRN01630,CUST008617,2024-11-04,Concorrência
CHRN01631,CUST009609,2024-07-05,Insatisfação Rede
CHRN01632,CUST040048,2024-11-13,Preço
CHRN01633,CUST041440,2025-03-05,Insatisfação Rede
CHRN01634,CUST019648,2025-02-15,Preço
CHRN01635,CUST003744,2025-01-17,Concorrência
CHRN01636,CUST045558,2024-01-07,Preço
CHRN01637,CUST024525,2023-02-15,Mau Atendimento
CHRN01638,CUST036124,2023-12-08,Mau Atendimento
CHRN01639,CUST018884,2025-02-17,Insatisfação Rede
CHRN01640,CUST045579,2025-12-14,Preço
CHRN01641,CUST033335,2023-09-03,Insatisfação Rede
CHRN01642,CUST020408,2024-08-15,Mau Atendimento
CHRN01643,CUST002939,2023-09-18,Concorrência
CHRN01644,CUST038663,2023-12-12,Preço
CHRN01645,CUST013927,2025-09-12,Insatisfação Rede
CHRN01646,CUST021750,2024-12-28,Preço
CHRN01647,CUST008815,2025-04-28,Insatisfação Rede
CHRN01648,CUST014191,2024-07-05,Insatisfação Rede
CHRN01649,CUST023766,2025-07-04,Concorrência
CHRN01650,CUST025053,2024-05-18,Preço
CHRN01651,CUST028584,2025-11-16,Preço
CHRN01652,CUST018193,2025-02-13,Insatisfação Rede
CHRN01653,CUST020694,2025-01-22,Insatisfação Rede
CHRN01654,CUST031670,2023-10-05,Concorrência
CHRN01655,CUST015967,2024-12-26,Mau Atendimento
CHRN01656,CUST042188,2025-11-26,Preço
CHRN01657,CUST003951,2023-09-02,Mau Atendimento
CHRN01658,CUST044842,2024-04-25,Mau Atendimento
CHRN01659,CUST010635,2024-04-26,Insatisfação Rede
CHRN01660,CUST043664,2023-11-23,Concorrência
CHRN01661,CUST007857,2023-09-15,Mau Atendimento
CHRN01662,CUST048367,2025-03-12,Concorrência
CHRN01663,CUST047597,2025-08-18,Mau Atendimento
CHRN01664,CUST016500,2024-11-11,Concorrência
CHRN01665,CUST012124,2023-01-11,Concorrência
CHRN01666,CUST013528,2025-11-13,Insatisfação Rede
CHRN01667,CUST048784,2023-06-07,Concorrência
CHRN01668,CUST030933,2025-05-06,Mau Atendimento
CHRN01669,CUST039459,2023-04-08,Mau Atendimento
CHRN01670,CUST028321,2025-08-25,Mau Atendimento
CHRN01671,CUST041664,2024-11-19,Preço
CHRN01672,CUST036809,2024-01-12,Concorrência
CHRN01673,CUST001505,2023-03-01,Mau Atendimento
CHRN01674,CUST023489,2024-04-30,Mau Atendimento
CHRN01675,CUST002235,2025-10-10,Insatisfação Rede
CHRN01676,CUST007518,2025-06-29,Insatisfação Rede
CHRN01677,CUST026946,2025-08-19,Preço
CHRN01678,CUST042730,2025-03-14,Insatisfação Rede
CHRN01679,CUST018219,2024-04-08,Concorrência
CHRN01680,CUST049059,2025-11-10,Insatisfação Rede
CHRN01681,CUST037619,2024-04-29,Mau Atendimento
CHRN01682,CUST040526,2024-07-01,Mau Atendimento
CHRN01683,CUST039328,2025-10-26,Preço
CHRN01684,CUST020745,2024-05-24,Concorrência
CHRN01685,CUST006624,2024-09-03,Mau Atendimento
CHRN01686,CUST004093,2023-04-20,Concorrência
CHRN01687,CUST010328,2024-06-11,Concorrência
CHRN01688,CUST005175,2023-06-21,Insatisfação Rede
CHRN01689,CUST013175,2024-04-10,Mau Atendimento
CHRN01690,CUST044160,2024-11-20,Preço
CHRN01691,CUST040298,2025-04-10,Insatisfação Rede
CHRN01692,CUST045994,2023-09-09,Mau Atendimento
CHRN01693,CUST005253,2023-09-13,Insatisfação Rede
CHRN01694,CUST005651,2023-01-09,Mau Atendimento
CHRN01695,CUST025718,2024-06-07,Preço
CHRN01696,CUST010674,2024-05-30,Insatisfação Rede
CHRN01697,CUST044737,2023-05-15,Insatisfação Rede
CHRN01698,CUST032490,2024-12-02,Concorrência
CHRN01699,CUST042187,2025-08-20,Mau Atendimento
CHRN01700,CUST037791,2024-11-20,Insatisfação Rede
CHRN01701,CUST028142,2025-04-12,Insatisfação Rede
CHRN01702,CUST046026,2024-03-03,Mau Atendimento
CHRN01703,CUST039968,2025-06-06,Preço
CHRN01704,CUST011973,2023-02-27,Concorrência
CHRN01705,CUST047524,2024-02-08,Insatisfação Rede
CHRN01706,CUST035864,2025-03-27,Preço
CHRN01707,CUST017588,2025-10-26,Preço
CHRN01708,CUST010758,2023-04-02,Concorrência
CHRN01709,CUST006444,2024-04-03,Concorrência
CHRN01710,CUST043178,2023-07-17,Concorrência
CHRN01711,CUST021304,2025-05-07,Concorrência
CHRN01712,CUST030677,2023-03-30,Insatisfação Rede
CHRN01713,CUST013536,2023-05-20,Mau Atendimento
CHRN01714,CUST019901,2024-03-07,Mau Atendimento
CHRN01715,CUST024667,2025-04-24,Concorrência
CHRN01716,CUST038605,2025-11-16,Concorrência
CHRN01717,CUST017386,2024-02-21,Concorrência
CHRN01718,CUST044993,2025-06-07,Preço
CHRN01719,CUST009741,2024-02-23,Preço
CHRN01720,CUST019937,2024-08-19,Preço
CHRN01721,CUST013778,2023-02-22,Preço
CHRN01722,CUST012662,2025-09-19,Mau Atendimento
CHRN01723,CUST049871,2025-05-25,Preço
CHRN01724,CUST008395,2024-01-24,Mau Atendimento
CHRN01725,CUST002712,2024-10-07,Preço
CHRN01726,CUST047541,2024-03-28,Preço
CHRN01727,CUST027176,2025-07-06,Insatisfação Rede
CHRN01728,CUST034390,2024-10-04,Concorrência
CHRN01729,CUST037890,2025-03-26,Mau Atendimento
CHRN01730,CUST026214,2024-12-17,Preço
CHRN01731,CUST022360,2023-04-11,Preço
CHRN01732,CUST028529,2024-02-12,Preço
CHRN01733,CUST007459,2025-12-12,Insatisfação Rede
CHRN01734,CUST033075,2024-02-14,Concorrência
CHRN01735,CUST015731,2025-03-24,Insatisfação Rede
CHRN01736,CUST009192,2023-07-10,Mau Atendimento
CHRN01737,CUST048170,2025-07-02,Insatisfação Rede
CHRN01738,CUST026739,2025-11-06,Preço
CHRN01739,CUST012583,2024-01-29,Insatisfação Rede
CHRN01740,CUST036415,2025-10-24,Preço
CHRN01741,CUST045996,2023-08-03,Preço
CHRN01742,CUST015866,2023-01-31,Concorrência
CHRN01743,CUST023345,2025-06-01,Mau Atendimento
CHRN01744,CUST003451,2025-05-21,Insatisfação Rede
CHRN01745,CUST034902,2025-03-28,Insatisfação Rede
CHRN01746,CUST015959,2025-04-06,Preço
CHRN01747,CUST032980,2025-08-27,Mau Atendimento
CHRN01748,CUST001214,2023-06-04,Preço
CHRN01749,CUST005034,2023-09-30,Insatisfação Rede
CHRN01750,CUST020479,2023-05-09,Concorrência
CHRN01751,CUST032667,2025-11-12,Concorrência
CHRN01752,CUST007792,2024-06-21,Mau Atendimento
CHRN01753,CUST006861,2023-04-27,Insatisfação Rede
CHRN01754,CUST040516,2025-11-26,Mau Atendimento
CHRN01755,CUST031918,2024-05-18,Mau Atendimento
CHRN01756,CUST016489,2023-02-24,Mau Atendimento
CHRN01757,CUST004671,2025-12-18,Concorrência
CHRN01758,CUST031269,2024-02-16,Mau Atendimento
CHRN01759,CUST029519,2023-09-01,Insatisfação Rede
CHRN01760,CUST016305,2024-10-07,Concorrência
CHRN01761,CUST002095,2025-10-07,Preço
CHRN01762,CUST013476,2024-06-11,Preço
CHRN01763,CUST029075,2024-05-28,Concorrência
CHRN01764,CUST049272,2024-11-27,Preço
CHRN01765,CUST019350,2024-04-30,Concorrência
CHRN01766,CUST001162,2023-06-29,Concorrência
CHRN01767,CUST010421,2024-04-23,Concorrência
CHRN01768,CUST043388,2024-12-04,Preço
CHRN01769,CUST040516,2023-01-24,Concorrência
CHRN01770,CUST019443,2024-03-28,Mau Atendimento
CHRN01771,CUST040584,2023-12-24,Concorrência
CHRN01772,CUST035190,2023-11-09,Insatisfação Rede
CHRN01773,CUST007004,2025-07-28,Preço
CHRN01774,CUST009254,2023-06-25,Mau Atendimento
CHRN01775,CUST004081,2025-02-08,Insatisfação Rede
CHRN01776,CUST039859,2024-12-18,Concorrência
CHRN01777,CUST046804,2023-07-16,Concorrência
CHRN01778,CUST016671,2025-12-13,Mau Atendimento
CHRN01779,CUST007457,2023-05-12,Mau Atendimento
CHRN01780,CUST034806,2024-06-18,Insatisfação Rede
CHRN01781,CUST022946,2023-11-27,Preço
CHRN01782,CUST012059,2023-07-28,Insatisfação Rede
CHRN01783,CUST017426,2023-02-12,Preço
CHRN01784,CUST048429,2025-12-16,Mau Atendimento
CHRN01785,CUST004125,2025-01-17,Preço
CHRN01786,CUST032238,2025-08-13,Insatisfação Rede
CHRN01787,CUST043679,2025-08-11,Preço
CHRN01788,CUST049840,2024-05-26,Preço
CHRN01789,CUST011450,2023-04-08,Concorrência
CHRN01790,CUST013119,2025-11-10,Insatisfação Rede
CHRN01791,CUST004311,2024-09-05,Preço
CHRN01792,CUST020924,2023-05-11,Mau Atendimento
CHRN01793,CUST014713,2023-06-22,Mau Atendimento
CHRN01794,CUST003474,2025-04-12,Insatisfação Rede
CHRN01795,CUST012302,2024-03-02,Mau Atendimento
CHRN01796,CUST046359,2023-05-22,Mau Atendimento
CHRN01797,CUST031306,2024-08-04,Preço
CHRN01798,CUST016490,2024-06-17,Preço
CHRN01799,CUST020279,2025-12-26,Concorrência
CHRN01800,CUST023458,2024-01-07,Preço
CHRN01801,CUST016260,2024-03-26,Preço
CHRN01802,CUST047367,2023-01-20,Insatisfação Rede
CHRN01803,CUST014194,2023-06-30,Preço
CHRN01804,CUST001565,2024-10-08,Preço
CHRN01805,CUST047594,2024-01-10,Mau Atendimento
CHRN01806,CUST042887,2025-02-19,Preço
CHRN01807,CUST006102,2024-07-12,Concorrência
CHRN01808,CUST018195,2024-07-02,Concorrência
CHRN01809,CUST003095,2023-07-18,Mau Atendimento
CHRN01810,CUST006943,2024-07-26,Mau Atendimento
CHRN01811,CUST028983,2025-08-04,Preço
CHRN01812,CUST035448,2025-11-11,Insatisfação Rede
CHRN01813,CUST044139,2023-11-20,Insatisfação Rede
CHRN01814,CUST005694,2025-08-09,Concorrência
CHRN01815,CUST011627,2025-05-10,Preço
CHRN01816,CUST017281,2024-03-05,Concorrência
CHRN01817,CUST048840,2024-01-20,Concorrência
CHRN01818,CUST008284,2023-03-16,Preço
CHRN01819,CUST001277,2024-11-26,Preço
CHRN01820,CUST028862,2025-03-19,Insatisfação Rede
CHRN01821,CUST044093,2024-09-01,Concorrência
CHRN01822,CUST014499,2023-02-03,Concorrência
CHRN01823,CUST014071,2025-04-18,Preço
CHRN01824,CUST020365,2024-04-05,Preço
CHRN01825,CUST021436,2025-04-04,Preço
CHRN01826,CUST029569,2024-05-21,Concorrência
CHRN01827,CUST030468,2024-11-29,Preço
CHRN01828,CUST026038,2024-03-16,Preço
CHRN01829,CUST022553,2025-02-10,Mau Atendimento
CHRN01830,CUST024871,2024-11-08,Insatisfação Rede
CHRN01831,CUST039970,2025-11-17,Insatisfação Rede
CHRN01832,CUST035921,2025-12-01,Insatisfação Rede
CHRN01833,CUST029668,2023-11-14,Preço
CHRN01834,CUST030314,2024-09-24,Insatisfação Rede
CHRN01835,CUST038800,2023-06-16,Preço
CHRN01836,CUST041263,2025-11-27,Mau Atendimento
CHRN01837,CUST003087,2024-12-22,Insatisfação Rede
CHRN01838,CUST034034,2023-03-05,Insatisfação Rede
CHRN01839,CUST047259,2024-02-16,Preço
CHRN01840,CUST012340,2025-12-13,Insatisfação Rede
CHRN01841,CUST025722,2024-04-13,Insatisfação Rede
CHRN01842,CUST045923,2024-08-16,Mau Atendimento
CHRN01843,CUST024345,2024-08-01,Concorrência
CHRN01844,CUST048592,2024-03-10,Concorrência
CHRN01845,CUST041163,2025-02-14,Insatisfação Rede
CHRN01846,CUST011889,2024-03-14,Preço
CHRN01847,CUST037372,2023-11-16,Concorrência
CHRN01848,CUST013916,2024-12-04,Mau Atendimento
CHRN01849,CUST000616,2023-07-06,Mau Atendimento
CHRN01850,CUST036877,2024-10-09,Insatisfação Rede
CHRN01851,CUST016307,2023-04-23,Preço
CHRN01852,CUST023834,2023-05-05,Insatisfação Rede
CHRN01853,CUST030248,2024-01-22,Preço
CHRN01854,CUST048548,2025-07-31,Mau Atendimento
CHRN01855,CUST026836,2025-10-06,Concorrência
CHRN01856,CUST039728,2024-11-18,Preço
CHRN01857,CUST026743,2024-05-12,Concorrência
CHRN01858,CUST039122,2023-03-18,Preço
CHRN01859,CUST010283,2025-04-15,Preço
CHRN01860,CUST012969,2023-02-06,Concorrência
CHRN01861,CUST049075,2024-09-16,Preço
CHRN01862,CUST000004,2024-04-17,Insatisfação Rede
CHRN01863,CUST036715,2024-03-07,Preço
CHRN01864,CUST002325,2024-11-28,Insatisfação Rede
CHRN01865,CUST041760,2025-12-09,Mau Atendimento
CHRN01866,CUST048945,2024-08-21,Mau Atendimento
CHRN01867,CUST007631,2023-09-06,Insatisfação Rede
CHRN01868,CUST044186,2025-10-03,Insatisfação Rede
CHRN01869,CUST008143,2023-12-23,Preço
CHRN01870,CUST033232,2025-08-19,Concorrência
CHRN01871,CUST043683,2024-07-13,Insatisfação Rede
CHRN01872,CUST049817,2023-05-13,Concorrência
CHRN01873,CUST027251,2023-06-10,Preço
CHRN01874,CUST010766,2024-08-08,Preço
CHRN01875,CUST008005,2025-06-04,Mau Atendimento
CHRN01876,CUST040344,2025-09-18,Mau Atendimento
CHRN01877,CUST040251,2025-04-05,Insatisfação Rede
CHRN01878,CUST010851,2024-02-19,Insatisfação Rede
CHRN01879,CUST040347,2025-12-27,Mau Atendimento
CHRN01880,CUST012092,2025-05-13,Preço
CHRN01881,CUST037540,2025-02-23,Insatisfação Rede
CHRN01882,CUST008144,2023-12-30,Concorrência
CHRN01883,CUST036887,2024-10-14,Concorrência
CHRN01884,CUST003380,2024-10-07,Insatisfação Rede
CHRN01885,CUST012506,2023-03-05,Preço
CHRN01886,CUST025936,2023-09-08,Preço
CHRN01887,CUST038928,2024-04-03,Preço
CHRN01888,CUST001232,2025-06-02,Insatisfação Rede
CHRN01889,CUST019766,2024-07-10,Insatisfação Rede
CHRN01890,CUST016706,2025-01-01,Insatisfação Rede
CHRN01891,CUST012419,2024-05-26,Preço
CHRN01892,CUST015870,2023-01-11,Mau Atendimento
CHRN01893,CUST032721,2024-09-28,Concorrência
CHRN01894,CUST002095,2023-07-05,Preço
CHRN01895,CUST014238,2023-01-28,Preço
CHRN01896,CUST002503,2024-06-09,Mau Atendimento
CHRN01897,CUST004009,2024-01-22,Insatisfação Rede
CHRN01898,CUST011439,2024-02-15,Preço
CHRN01899,CUST048539,2024-09-24,Preço
CHRN01900,CUST023060,2025-06-05,Preço
CHRN01901,CUST045321,2024-07-24,Concorrência
CHRN01902,CUST001988,2023-05-13,Concorrência
CHRN01903,CUST016755,2025-08-17,Insatisfação Rede
CHRN01904,CUST021209,2024-07-26,Mau Atendimento
CHRN01905,CUST002121,2025-03-12,Preço
CHRN01906,CUST042237,2024-02-11,Insatisfação Rede
CHRN01907,CUST015397,2024-12-23,Concorrência
CHRN01908,CUST046093,2024-06-18,Concorrência
CHRN01909,CUST027924,2024-12-15,Mau Atendimento
CHRN01910,CUST008840,2023-09-17,Preço
CHRN01911,CUST014404,2025-10-04,Insatisfação Rede
CHRN01912,CUST001507,2025-04-26,Mau Atendimento
CHRN01913,CUST013705,2024-09-19,Insatisfação Rede
CHRN01914,CUST014271,2023-09-06,Insatisfação Rede
CHRN01915,CUST016165,2024-02-23,Mau Atendimento
CHRN01916,CUST038717,2025-04-29,Concorrência
CHRN01917,CUST043604,2023-05-26,Mau Atendimento
CHRN01918,CUST047539,2024-03-25,Insatisfação Rede
CHRN01919,CUST005695,2024-02-04,Concorrência
CHRN01920,CUST035662,2024-09-15,Insatisfação Rede
CHRN01921,CUST012874,2023-12-29,Preço
CHRN01922,CUST034807,2024-07-21,Mau Atendimento
CHRN01923,CUST013429,2024-09-30,Concorrência
CHRN01924,CUST000872,2023-11-10,Insatisfação Rede
CHRN01925,CUST028150,2024-12-07,Insatisfação Rede
CHRN01926,CUST043321,2024-10-13,Concorrência
CHRN01927,CUST039165,2024-12-26,Mau Atendimento
CHRN01928,CUST045278,2024-04-13,Insatisfação Rede
CHRN01929,CUST024230,2025-12-28,Concorrência
CHRN01930,CUST011293,2024-09-23,Preço
CHRN01931,CUST039685,2024-08-23,Mau Atendimento
CHRN01932,CUST014839,2024-10-04,Mau Atendimento
CHRN01933,CUST013073,2023-09-14,Preço
CHRN01934,CUST010052,2025-05-25,Preço
CHRN01935,CUST031571,2025-02-18,Insatisfação Rede
CHRN01936,CUST002825,2023-02-09,Concorrência
CHRN01937,CUST033223,2023-01-22,Mau Atendimento
CHRN01938,CUST032541,2025-05-03,Concorrência
CHRN01939,CUST006212,2024-06-27,Concorrência
CHRN01940,CUST045558,2024-07-08,Preço
CHRN01941,CUST040038,2023-10-10,Concorrência
CHRN01942,CUST006879,2024-09-20,Insatisfação Rede
CHRN01943,CUST048397,2025-04-12,Concorrência
CHRN01944,CUST028210,2024-03-28,Preço
CHRN01945,CUST002795,2023-02-02,Preço
CHRN01946,CUST032665,2023-01-31,Mau Atendimento
CHRN01947,CUST024629,2024-03-21,Concorrência
CHRN01948,CUST032031,2023-01-17,Mau Atendimento
CHRN01949,CUST027209,2023-02-24,Preço
CHRN01950,CUST015294,2023-04-13,Insatisfação Rede
CHRN01951,CUST034447,2025-12-09,Mau Atendimento
CHRN01952,CUST026607,2023-08-10,Concorrência
CHRN01953,CUST041302,2024-02-10,Concorrência
CHRN01954,CUST016317,2025-04-29,Insatisfação Rede
CHRN01955,CUST035369,2025-07-02,Mau Atendimento
CHRN01956,CUST008046,2024-11-04,Mau Atendimento
CHRN01957,CUST007402,2025-08-25,Concorrência
CHRN01958,CUST045579,2023-11-10,Mau Atendimento
CHRN01959,CUST032084,2025-07-24,Concorrência
CHRN01960,CUST041293,2024-07-12,Preço
CHRN01961,CUST016885,2023-08-14,Concorrência
CHRN01962,CUST008996,2023-07-31,Concorrência
CHRN01963,CUST023450,2024-11-19,Mau Atendimento
CHRN01964,CUST004677,2024-03-25,Concorrência
CHRN01965,CUST011489,2023-12-16,Mau Atendimento
CHRN01966,CUST004248,2024-11-02,Concorrência
CHRN01967,CUST029230,2025-04-01,Mau Atendimento
CHRN01968,CUST048569,2024-12-15,Concorrência
CHRN01969,CUST021740,2024-01-18,Mau Atendimento
CHRN01970,CUST006212,2024-10-01,Concorrência
CHRN01971,CUST031490,2025-05-03,Insatisfação Rede
CHRN01972,CUST035954,2024-08-04,Concorrência
CHRN01973,CUST016208,2023-02-19,Concorrência
CHRN01974,CUST004659,2024-08-20,Preço
CHRN01975,CUST049634,2023-02-04,Mau Atendimento
CHRN01976,CUST034796,2025-05-10,Insatisfação Rede
CHRN01977,CUST004346,2025-05-16,Concorrência
CHRN01978,CUST023104,2023-04-25,Preço
CHRN01979,CUST046646,2024-03-29,Insatisfação Rede
CHRN01980,CUST018471,2023-01-07,Concorrência
CHRN01981,CUST042337,2025-01-30,Insatisfação Rede
CHRN01982,CUST044716,2023-12-04,Mau Atendimento
CHRN01983,CUST045184,2025-10-29,Concorrência
CHRN01984,CUST005575,2025-07-06,Insatisfação Rede
CHRN01985,CUST019728,2023-07-16,Insatisfação Rede
CHRN01986,CUST024745,2025-10-03,Insatisfação Rede
CHRN01987,CUST042666,2023-08-22,Insatisfação Rede
CHRN01988,CUST045150,2023-07-18,Concorrência
CHRN01989,CUST034228,2024-09-27,Insatisfação Rede
CHRN01990,CUST005334,2025-08-22,Concorrência
CHRN01991,CUST003021,2024-11-03,Preço
CHRN01992,CUST009289,2024-06-28,Mau Atendimento
CHRN01993,CUST012313,2024-05-07,Concorrência
CHRN01994,CUST037913,2023-03-21,Preço
CHRN01995,CUST039158,2025-11-02,Insatisfação Rede
CHRN01996,CUST004544,2025-08-21,Mau Atendimento
