CustomerID,TicketID,Date,FCR,NPS_Score,Categoria
CUST017481,TKT0033825,2022-12-06,1,8,Neutro
CUST006790,TKT0091779,2025-06-09,0,6,Detrator
CUST028289,TKT0048278,2024-07-04,1,9,Promotor
CUST028863,TKT0052217,2022-05-22,0,0,Detrator
CUST008491,TKT0008759,2024-12-11,1,8,Neutro
CUST004808,TKT0018481,2025-04-09,1,9,Promotor
CUST037210,TKT0127008,2025-11-13,0,6,Detrator
CUST037377,TKT0069010,2025-04-06,1,9,Promotor
CUST025211,TKT0132052,2024-11-20,1,9,Promotor
CUST048000,TKT0066665,2022-09-20,1,10,Promotor
CUST012972,TKT0132155,2024-02-03,1,8,Neutro
CUST013480,TKT0068933,2025-12-31,0,0,Detrator
CUST027857,TKT0131858,2023-06-14,1,9,Promotor
CUST027636,TKT0049113,2024-01-08,1,10,Promotor
CUST033296,TKT0138924,2022-01-01,1,10,Promotor
CUST046467,TKT0142455,2025-04-15,1,8,Neutro
CUST023049,TKT0039958,2024-04-03,1,10,Promotor
CUST005791,TKT0142105,2024-11-24,1,10,Promotor
CUST027470,TKT0068685,2023-11-18,1,10,Promotor
CUST043694,TKT0148209,2024-02-20,0,3,Detrator
CUST004709,TKT0107076,2025-04-21,1,9,Promotor
CUST026939,TKT0133013,2022-11-02,0,6,Detrator
CUST042342,TKT0035765,2023-09-10,1,9,Promotor
CUST026320,TKT0056702,2022-11-20,1,10,Promotor
CUST017950,TKT0059272,2025-01-08,1,9,Promotor
CUST011256,TKT0058428,2022-10-14,1,9,Promotor
CUST040811,TKT0107094,2025-11-17,1,10,Promotor
CUST019132,TKT0026455,2022-08-05,1,8,Neutro
CUST005556,TKT0085856,2025-10-27,1,9,Promotor
CUST015872,TKT0013358,2024-03-20,1,9,Promotor
CUST042835,TKT0121157,2024-07-15,1,9,Promotor
CUST002764,TKT0065929,2023-10-27,0,0,Detrator
CUST020118,TKT0135513,2025-01-29,1,10,Promotor
CUST009482,TKT0011781,2025-06-17,1,8,Neutro
CUST015953,TKT0124703,2024-05-13,1,9,Promotor
CUST014945,TKT0009877,2025-12-13,1,10,Promotor
CUST024725,TKT0097153,2025-03-07,1,9,Promotor
CUST022611,TKT0047783,2023-12-23,1,8,Neutro
CUST006213,TKT0019964,2024-02-19,1,8,Neutro
CUST041967,TKT0029865,2024-01-04,1,10,Promotor
CUST012619,TKT0146113,2024-12-22,0,2,Detrator
CUST040258,TKT0097609,2023-09-14,0,3,Detrator
CUST013345,TKT0005310,2024-04-28,1,8,Neutro
CUST048283,TKT0118315,2025-02-01,1,9,Promotor
CUST048393,TKT0037112,2022-09-24,1,10,Promotor
CUST031528,TKT0112684,2025-07-17,1,9,Promotor
CUST018006,TKT0009747,2025-08-15,1,10,Promotor
CUST032989,TKT0139371,2025-01-10,1,10,Promotor
CUST025156,TKT0103449,2024-01-18,1,8,Neutro
CUST026552,TKT0114324,2022-03-12,1,9,Promotor
CUST038988,TKT0104302,2023-12-07,1,8,Neutro
CUST001599,TKT0055711,2024-10-20,1,8,Neutro
CUST035515,TKT0148709,2022-06-28,1,8,Neutro
CUST036750,TKT0086284,2024-12-30,1,9,Promotor
CUST007946,TKT0074790,2022-01-22,0,3,Detrator
CUST030591,TKT0135974,2023-02-09,1,8,Neutro
CUST012309,TKT0114718,2024-09-18,1,8,Neutro
CUST003369,TKT0036803,2022-06-03,0,0,Detrator
CUST006125,TKT0132445,2024-03-26,1,10,Promotor
CUST008561,TKT0133148,2024-05-27,1,10,Promotor
CUST033394,TKT0098477,2025-07-04,1,9,Promotor
CUST019845,TKT0075776,2025-05-28,0,1,Detrator
CUST041426,TKT0139501,2022-10-16,0,1,Detrator
CUST032069,TKT0091542,2022-06-01,1,10,Promotor
CUST014066,TKT0083404,2024-06-24,0,2,Detrator
CUST034354,TKT0052774,2022-06-01,1,9,Promotor
CUST006546,TKT0103174,2025-10-26,0,6,Detrator
CUST018830,TKT0039587,2025-09-06,1,8,Neutro
CUST012360,TKT0029819,2022-02-18,1,10,Promotor
CUST033955,TKT0079300,2023-11-06,1,8,Neutro
CUST037583,TKT0047194,2025-12-14,1,8,Neutro
CUST030445,TKT0090518,2024-04-18,0,1,Detrator
CUST021808,TKT0082463,2024-06-07,0,4,Detrator
CUST000166,TKT0121511,2023-01-06,1,8,Neutro
CUST010926,TKT0015380,2023-05-14,1,8,Neutro
CUST001367,TKT0131876,2024-10-27,1,8,Neutro
CUST041114,TKT0105151,2022-08-23,0,2,Detrator
CUST042045,TKT0040635,2025-06-04,1,8,Neutro
CUST012225,TKT0079527,2023-11-08,1,10,Promotor
CUST002259,TKT0003583,2024-02-20,1,9,Promotor
CUST038262,TKT0004979,2024-10-16,1,8,Neutro
CUST008907,TKT0079581,2024-10-13,0,1,Detrator
CUST002040,TKT0142567,2023-11-21,1,10,Promotor
CUST021293,TKT0065927,2024-07-18,0,3,Detrator
CUST048113,TKT0133667,2023-05-21,1,8,Neutro
CUST012230,TKT0133242,2025-06-02,0,3,Detrator
CUST048551,TKT0035510,2024-08-25,1,9,Promotor
CUST018419,TKT0009398,2022-12-10,1,10,Promotor
CUST029094,TKT0005821,2023-04-23,0,4,Detrator
CUST045625,TKT0113411,2022-10-24,1,10,Promotor
CUST032168,TKT0093587,2022-09-29,1,8,Neutro
CUST024559,TKT0020344,2024-11-03,0,1,Detrator
CUST007924,TKT0057774,2025-05-09,0,4,Detrator
CUST030763,TKT0140220,2025-08-30,1,8,Neutro
CUST019830,TKT0037399,2025-06-24,0,3,Detrator
CUST020690,TKT0016708,2022-08-20,1,8,Neutro
CUST027599,TKT0104814,2022-10-01,1,10,Promotor
CUST046399,TKT0014216,2022-08-28,0,6,Detrator
CUST040004,TKT0033576,2024-09-03,1,8,Neutro
CUST027505,TKT0064196,2022-12-30,1,10,Promotor
CUST018754,TKT0091225,2022-05-04,0,6,Detrator
CUST023957,TKT0102916,2024-05-16,1,9,Promotor
CUST010855,TKT0056967,2025-08-06,1,8,Neutro
CUST047939,TKT0084172,2022-12-30,1,9,Promotor
CUST040510,TKT0101698,2023-06-14,0,5,Detrator
CUST026648,TKT0017443,2023-04-06,1,10,Promotor
CUST023354,TKT0134680,2025-01-18,1,8,Neutro
CUST011416,TKT0038227,2023-08-24,1,9,Promotor
CUST008689,TKT0118145,2024-07-23,0,5,Detrator
CUST003410,TKT0122881,2024-04-15,1,9,Promotor
CUST018210,TKT0121739,2023-11-13,0,3,Detrator
CUST044282,TKT0071292,2022-12-14,1,10,Promotor
CUST034633,TKT0127399,2025-02-11,1,9,Promotor
CUST003885,TKT0022423,2022-12-03,1,8,Neutro
CUST026222,TKT0148692,2023-08-09,1,9,Promotor
CUST005514,TKT0028435,2025-09-06,0,0,Detrator
CUST009741,TKT0013657,2022-05-29,0,1,Detrator
CUST049418,TKT0002215,2023-09-18,1,9,Promotor
CUST024553,TKT0101457,2023-02-19,1,9,Promotor
CUST004068,TKT0049714,2024-08-19,0,4,Detrator
CUST012503,TKT0148570,2025-10-09,0,6,Detrator
CUST041970,TKT0089801,2023-08-01,1,10,Promotor
CUST001022,TKT0082688,2025-09-12,1,8,Neutro
CUST011236,TKT0127785,2024-09-25,1,9,Promotor
CUST046621,TKT0017655,2023-04-08,1,10,Promotor
CUST006283,TKT0025409,2023-09-24,0,5,Detrator
CUST025653,TKT0112309,2023-01-13,1,9,Promotor
CUST025371,TKT0014739,2022-06-29,1,8,Neutro
CUST007334,TKT0113802,2023-05-18,1,9,Promotor
CUST028485,TKT0014172,2023-06-14,0,0,Detrator
CUST016475,TKT0068116,2022-08-18,1,10,Promotor
CUST016573,TKT0083199,2022-07-15,1,8,Neutro
CUST005817,TKT0101303,2024-07-22,1,9,Promotor
CUST044070,TKT0107264,2022-05-28,1,10,Promotor
CUST044980,TKT0043301,2025-01-03,1,9,Promotor
CUST024890,TKT0121231,2024-08-27,1,9,Promotor
CUST040975,TKT0085943,2023-07-28,1,8,Neutro
CUST000643,TKT0017847,2024-04-17,1,9,Promotor
CUST020537,TKT0128991,2022-12-16,1,10,Promotor
CUST014986,TKT0012361,2025-03-08,0,3,Detrator
CUST001953,TKT0089619,2023-09-25,1,9,Promotor
CUST044110,TKT0069342,2024-10-22,1,9,Promotor
CUST030648,TKT0104835,2022-07-14,1,10,Promotor
CUST049665,TKT0094172,2024-07-18,0,3,Detrator
CUST011624,TKT0020957,2023-02-19,0,5,Detrator
CUST016046,TKT0024003,2024-07-21,1,9,Promotor
CUST012310,TKT0139829,2022-02-03,1,10,Promotor
CUST010728,TKT0144561,2022-01-12,1,10,Promotor
CUST049327,TKT0009352,2022-11-18,1,9,Promotor
CUST007479,TKT0074139,2025-12-25,1,10,Promotor
CUST008431,TKT0094880,2025-02-10,0,3,Detrator
CUST029632,TKT0077722,2024-01-04,0,0,Detrator
CUST013412,TKT0056464,2024-12-02,1,8,Neutro
CUST001442,TKT0069627,2024-04-02,1,8,Neutro
CUST025289,TKT0118662,2022-06-01,1,8,Neutro
CUST045830,TKT0022194,2024-11-01,1,10,Promotor
CUST021777,TKT0139199,2022-09-14,1,10,Promotor
CUST024865,TKT0088180,2022-07-19,1,9,Promotor
CUST030587,TKT0032954,2023-09-11,0,0,Detrator
CUST049711,TKT0035325,2025-01-01,1,9,Promotor
CUST022566,TKT0137289,2025-06-18,1,8,Neutro
CUST026343,TKT0055093,2023-12-09,1,8,Neutro
CUST040319,TKT0120679,2023-04-07,0,0,Detrator
CUST040478,TKT0050105,2025-01-06,1,8,Neutro
CUST043468,TKT0084315,2023-03-14,0,5,Detrator
CUST019335,TKT0026697,2022-08-22,1,8,Neutro
CUST008680,TKT0091801,2023-04-24,1,9,Promotor
CUST022075,TKT0014615,2025-12-25,1,8,Neutro
CUST023664,TKT0146938,2022-08-22,1,8,Neutro
CUST020826,TKT0009196,2023-10-19,1,10,Promotor
CUST021478,TKT0141552,2025-12-18,0,1,Detrator
CUST037683,TKT0149875,2024-10-01,1,9,Promotor
CUST032238,TKT0009933,2022-06-18,0,6,Detrator
CUST021734,TKT0126486,2022-04-14,0,5,Detrator
CUST010355,TKT0117015,2024-12-06,1,10,Promotor
CUST003772,TKT0070013,2025-06-15,1,8,Neutro
CUST010590,TKT0102472,2023-10-02,1,10,Promotor
CUST044522,TKT0002275,2022-05-08,1,8,Neutro
CUST015733,TKT0034395,2022-08-31,1,9,Promotor
CUST028409,TKT0005563,2025-11-19,1,8,Neutro
CUST035755,TKT0025947,2025-12-05,1,10,Promotor
CUST007656,TKT0063675,2023-04-11,1,9,Promotor
CUST017356,TKT0071121,2022-04-01,1,10,Promotor
CUST049666,TKT0011969,2024-05-14,1,9,Promotor
CUST004082,TKT0072531,2022-12-03,1,9,Promotor
CUST027708,TKT0005289,2024-10-24,1,8,Neutro
CUST006072,TKT0123957,2025-11-11,1,10,Promotor
CUST019479,TKT0011962,2022-03-07,0,1,Detrator
CUST045089,TKT0070717,2022-01-26,0,1,Detrator
CUST047872,TKT0040919,2024-09-24,1,9,Promotor
CUST042289,TKT0023097,2022-02-22,1,9,Promotor
CUST023012,TKT0020573,2024-11-21,1,8,Neutro
CUST005778,TKT0138040,2024-06-22,1,8,Neutro
CUST015133,TKT0051868,2025-02-28,1,10,Promotor
CUST002417,TKT0033045,2023-05-13,1,8,Neutro
CUST009427,TKT0034266,2024-07-08,1,8,Neutro
CUST030349,TKT0059963,2025-12-07,0,3,Detrator
CUST036042,TKT0099525,2023-07-04,1,9,Promotor
CUST015856,TKT0003824,2022-02-20,1,8,Neutro
CUST043935,TKT0136242,2025-11-26,1,10,Promotor
CUST016018,TKT0047504,2022-08-29,1,9,Promotor
CUST035578,TKT0062531,2025-07-14,1,9,Promotor
CUST034585,TKT0026452,2025-02-18,1,8,Neutro
CUST040496,TKT0006065,2024-07-06,1,10,Promotor
CUST044260,TKT0090592,2024-05-27,1,9,Promotor
CUST013419,TKT0116515,2023-05-21,1,9,Promotor
CUST016013,TKT0113310,2023-05-22,0,6,Detrator
CUST020096,TKT0009454,2024-07-05,1,9,Promotor
CUST027670,TKT0102774,2022-03-01,1,8,Neutro
CUST015530,TKT0104030,2023-09-07,1,8,Neutro
CUST023892,TKT0026300,2023-12-30,1,10,Promotor
CUST041204,TKT0025466,2023-08-05,0,1,Detrator
CUST044722,TKT0129339,2023-02-10,0,4,Detrator
CUST003639,TKT0099246,2022-12-16,1,8,Neutro
CUST010164,TKT0048351,2023-09-06,1,8,Neutro
CUST043556,TKT0017419,2025-04-06,1,9,Promotor
CUST041998,TKT0141992,2025-10-11,1,10,Promotor
CUST036618,TKT0004207,2025-04-23,1,9,Promotor
CUST012317,TKT0025703,2023-02-03,1,9,Promotor
CUST035937,TKT0060037,2023-09-15,0,5,Detrator
CUST021701,TKT0137158,2025-02-24,1,10,Promotor
CUST036149,TKT0007471,2023-02-18,1,8,Neutro
CUST029525,TKT0132807,2024-08-14,1,10,Promotor
CUST014466,TKT0035005,2024-01-17,1,9,Promotor
CUST024079,TKT0131769,2024-01-03,1,10,Promotor
CUST005241,TKT0130698,2024-08-16,1,9,Promotor
CUST041844,TKT0051275,2025-04-28,1,9,Promotor
CUST031847,TKT0019702,2023-08-09,1,10,Promotor
CUST013035,TKT0101699,2022-05-04,1,9,Promotor
CUST023622,TKT0063173,2023-06-21,1,8,Neutro
CUST017925,TKT0104643,2025-12-03,0,0,Detrator
CUST045252,TKT0078133,2022-10-31,1,9,Promotor
CUST042383,TKT0111845,2023-03-23,1,10,Promotor
CUST005115,TKT0118608,2024-08-20,1,9,Promotor
CUST009335,TKT0028419,2023-10-13,1,10,Promotor
CUST044932,TKT0089771,2023-07-19,1,8,Neutro
CUST024651,TKT0144757,2024-10-31,1,8,Neutro
CUST008709,TKT0036570,2024-08-12,1,9,Promotor
CUST029037,TKT0012684,2022-09-22,0,6,Detrator
CUST022158,TKT0120141,2025-06-29,1,10,Promotor
CUST008569,TKT0006987,2022-12-20,1,9,Promotor
CUST021895,TKT0062811,2025-09-12,1,10,Promotor
CUST006557,TKT0078132,2023-03-01,1,9,Promotor
CUST021755,TKT0109746,2025-06-24,0,2,Detrator
CUST035368,TKT0034334,2025-07-26,1,9,Promotor
CUST018974,TKT0070670,2023-06-20,1,10,Promotor
CUST004955,TKT0113626,2025-06-13,1,10,Promotor
CUST023606,TKT0054941,2023-10-15,1,8,Neutro
CUST024517,TKT0049920,2025-05-01,1,8,Neutro
CUST008867,TKT0042594,2023-10-19,1,9,Promotor
CUST018447,TKT0125939,2022-08-07,1,10,Promotor
CUST029456,TKT0108468,2023-10-17,0,3,Detrator
CUST041963,TKT0124664,2023-10-10,1,9,Promotor
CUST003995,TKT0000445,2022-06-08,1,9,Promotor
CUST015768,TKT0051182,2024-01-02,1,9,Promotor
CUST012325,TKT0005556,2024-06-26,1,9,Promotor
CUST000852,TKT0023751,2022-03-19,0,0,Detrator
CUST026159,TKT0058150,2024-01-03,1,8,Neutro
CUST015884,TKT0097004,2023-10-08,1,10,Promotor
CUST043732,TKT0118641,2025-09-10,1,10,Promotor
CUST047945,TKT0067087,2024-05-09,1,9,Promotor
CUST024245,TKT0078048,2024-07-16,1,10,Promotor
CUST048524,TKT0008487,2022-11-06,1,8,Neutro
CUST037215,TKT0067226,2023-05-02,0,2,Detrator
CUST010975,TKT0006870,2025-05-14,1,9,Promotor
CUST040417,TKT0074212,2022-08-26,1,9,Promotor
CUST049797,TKT0048767,2024-01-19,0,5,Detrator
CUST016742,TKT0094672,2024-05-12,1,9,Promotor
CUST016851,TKT0055709,2022-10-07,1,9,Promotor
CUST022223,TKT0064669,2024-05-15,1,10,Promotor
CUST021966,TKT0082740,2023-01-31,0,5,Detrator
CUST042605,TKT0030117,2023-08-31,1,10,Promotor
CUST040128,TKT0058966,2025-11-08,1,9,Promotor
CUST037437,TKT0036495,2025-06-11,0,0,Detrator
CUST043530,TKT0111301,2023-05-23,0,6,Detrator
CUST030199,TKT0092343,2022-02-05,1,10,Promotor
CUST018038,TKT0127179,2022-02-09,0,0,Detrator
CUST028819,TKT0027942,2025-11-08,1,9,Promotor
CUST039970,TKT0068202,2023-08-14,0,2,Detrator
CUST008443,TKT0085081,2025-05-12,1,9,Promotor
CUST037710,TKT0130087,2025-12-10,1,8,Neutro
CUST002610,TKT0051751,2024-07-03,1,10,Promotor
CUST026499,TKT0099963,2025-09-08,1,8,Neutro
CUST026137,TKT0019163,2022-03-19,0,2,Detrator
CUST048902,TKT0040206,2022-10-29,0,2,Detrator
CUST035045,TKT0064405,2023-12-17,1,10,Promotor
CUST025040,TKT0032910,2025-04-21,1,9,Promotor
CUST047495,TKT0109115,2025-07-22,0,0,Detrator
CUST040562,TKT0107065,2023-01-16,1,10,Promotor
CUST017421,TKT0064913,2022-12-07,1,10,Promotor
CUST026316,TKT0040056,2025-10-21,1,8,Neutro
CUST001734,TKT0128321,2023-06-10,1,8,Neutro
CUST023671,TKT0088085,2022-12-10,1,9,Promotor
CUST044646,TKT0102510,2023-11-16,0,3,Detrator
CUST039446,TKT0022404,2024-06-25,0,1,Detrator
CUST045400,TKT0110217,2025-11-06,1,8,Neutro
CUST010255,TKT0027504,2022-04-24,1,10,Promotor
CUST034239,TKT0116872,2023-10-22,1,8,Neutro
CUST004001,TKT0070662,2024-06-06,1,8,Neutro
CUST023201,TKT0084428,2024-04-10,0,5,Detrator
CUST001057,TKT0080608,2024-09-20,1,9,Promotor
CUST037007,TKT0094123,2024-07-05,1,8,Neutro
CUST023074,TKT0102502,2022-09-15,1,9,Promotor
CUST010687,TKT0096157,2024-10-09,1,10,Promotor
CUST024914,TKT0078324,2024-08-17,0,3,Detrator
CUST041778,TKT0065967,2025-04-22,1,10,Promotor
CUST021909,TKT0042992,2025-04-26,1,8,Neutro
CUST042361,TKT0087930,2022-09-10,1,8,Neutro
CUST034645,TKT0091416,2023-08-15,0,0,Detrator
CUST008747,TKT0145091,2025-01-12,1,10,Promotor
CUST012899,TKT0132058,2024-09-18,0,2,Detrator
CUST014020,TKT0120100,2023-03-01,0,6,Detrator
CUST030306,TKT0087473,2023-12-06,1,10,Promotor
CUST031356,TKT0020229,2025-04-04,1,10,Promotor
CUST038680,TKT0073728,2022-09-26,1,10,Promotor
CUST044459,TKT0081518,2024-09-26,1,9,Promotor
CUST028552,TKT0063663,2023-04-15,1,9,Promotor
CUST044220,TKT0042870,2024-01-06,1,9,Promotor
CUST022757,TKT0075911,2022-08-19,0,6,Detrator
CUST045888,TKT0036972,2022-08-04,0,0,Detrator
CUST038104,TKT0092261,2025-08-10,1,10,Promotor
CUST046684,TKT0074207,2024-04-23,0,4,Detrator
CUST048029,TKT0050345,2024-07-10,1,9,Promotor
CUST032253,TKT0123840,2023-04-30,0,5,Detrator
CUST026274,TKT0052801,2025-04-19,1,8,Neutro
CUST020510,TKT0005457,2025-12-05,1,9,Promotor
CUST048880,TKT0014846,2022-03-03,1,8,Neutro
CUST037046,TKT0096437,2025-05-23,0,0,Detrator
CUST020052,TKT0131497,2025-07-08,1,8,Neutro
CUST043041,TKT0113142,2022-05-18,1,10,Promotor
CUST046854,TKT0015254,2023-04-25,0,6,Detrator
CUST034686,TKT0066312,2023-01-13,0,5,Detrator
CUST011529,TKT0031578,2024-05-18,1,9,Promotor
CUST010495,TKT0142966,2022-12-14,0,6,Detrator
CUST043107,TKT0083441,2022-09-27,0,5,Detrator
CUST017025,TKT0102960,2023-01-13,1,10,Promotor
CUST017856,TKT0045851,2022-05-03,0,3,Detrator
CUST031655,TKT0149135,2022-04-05,1,9,Promotor
CUST015300,TKT0018823,2022-02-28,1,9,Promotor
CUST039743,TKT0064647,2024-09-10,0,2,Detrator
CUST036218,TKT0149620,2022-10-07,1,10,Promotor
CUST028175,TKT0053394,2023-04-28,1,8,Neutro
CUST044749,TKT0047705,2022-01-13,1,9,Promotor
CUST005600,TKT0072575,2025-03-17,1,8,Neutro
CUST018476,TKT0016007,2024-04-01,0,5,Detrator
CUST041352,TKT0011420,2025-05-15,1,8,Neutro
CUST035484,TKT0111072,2025-12-24,1,8,Neutro
CUST045002,TKT0067595,2023-06-24,1,8,Neutro
CUST027591,TKT0100504,2023-02-16,1,10,Promotor
CUST011756,TKT0097420,2022-10-30,0,0,Detrator
CUST006999,TKT0069735,2022-01-21,1,8,Neutro
CUST019592,TKT0068088,2023-05-01,1,9,Promotor
CUST011916,TKT0030838,2022-10-05,0,2,Detrator
CUST028893,TKT0114042,2024-07-04,1,8,Neutro
CUST048339,TKT0059569,2024-04-24,1,9,Promotor
CUST004153,TKT0134446,2023-03-13,1,9,Promotor
CUST017293,TKT0002245,2023-09-01,1,8,Neutro
CUST036707,TKT0123216,2024-08-31,1,10,Promotor
CUST023117,TKT0047506,2023-03-20,1,9,Promotor
CUST020665,TKT0141425,2024-12-16,1,9,Promotor
CUST004732,TKT0085400,2025-09-02,1,10,Promotor
CUST002657,TKT0028672,2025-07-14,1,9,Promotor
CUST037241,TKT0078474,2022-03-10,0,2,Detrator
CUST002196,TKT0136625,2022-09-15,0,6,Detrator
CUST023469,TKT0109180,2024-08-07,0,1,Detrator
CUST039604,TKT0034665,2025-10-14,0,0,Detrator
CUST014050,TKT0116770,2024-06-15,1,10,Promotor
CUST026828,TKT0002342,2025-08-10,1,10,Promotor
CUST043476,TKT0054195,2023-05-04,1,9,Promotor
CUST011309,TKT0111078,2024-03-08,1,10,Promotor
CUST017922,TKT0010390,2023-08-04,1,8,Neutro
CUST028451,TKT0074960,2022-05-04,0,0,Detrator
CUST021310,TKT0086798,2023-08-05,1,10,Promotor
CUST016022,TKT0149386,2025-07-28,1,9,Promotor
CUST012778,TKT0073852,2023-11-13,1,10,Promotor
CUST038924,TKT0041281,2024-01-05,1,9,Promotor
CUST025726,TKT0037267,2023-03-24,1,10,Promotor
CUST005312,TKT0108064,2023-02-25,1,8,Neutro
CUST011712,TKT0058686,2023-10-14,1,10,Promotor
CUST032508,TKT0117621,2025-05-15,1,9,Promotor
CUST008293,TKT0032711,2024-06-21,1,9,Promotor
CUST019813,TKT0041034,2022-02-23,1,10,Promotor
CUST012833,TKT0011896,2025-10-21,0,0,Detrator
CUST010223,TKT0112273,2022-12-17,1,8,Neutro
CUST003433,TKT0091882,2023-03-15,1,8,Neutro
CUST023602,TKT0020671,2025-06-25,1,10,Promotor
CUST027782,TKT0125657,2022-11-12,1,8,Neutro
CUST013075,TKT0140913,2024-12-26,1,10,Promotor
CUST044813,TKT0065542,2025-06-03,0,3,Detrator
CUST041676,TKT0007226,2022-12-15,0,2,Detrator
CUST002128,TKT0018627,2025-02-13,1,9,Promotor
CUST047873,TKT0138533,2025-03-25,0,1,Detrator
CUST049228,TKT0065472,2025-12-27,1,10,Promotor
CUST042881,TKT0095002,2024-10-09,0,4,Detrator
CUST037853,TKT0074509,2025-11-22,0,6,Detrator
CUST016251,TKT0077741,2022-04-29,1,8,Neutro
CUST021921,TKT0035860,2024-05-05,0,0,Detrator
CUST032402,TKT0054187,2022-05-28,0,4,Detrator
CUST024278,TKT0007864,2023-11-26,0,1,Detrator
CUST041999,TKT0089891,2025-01-28,1,9,Promotor
CUST013748,TKT0119566,2022-11-04,0,0,Detrator
CUST022686,TKT0142653,2024-08-06,1,10,Promotor
CUST016787,TKT0119139,2024-11-10,0,6,Detrator
CUST044638,TKT0080356,2024-11-19,0,3,Detrator
CUST041855,TKT0136429,2025-12-15,1,9,Promotor
CUST021740,TKT0017669,2023-11-23,1,8,Neutro
CUST041898,TKT0031681,2022-03-04,0,6,Detrator
CUST033005,TKT0135366,2024-02-15,0,0,Detrator
CUST007721,TKT0094786,2023-09-21,1,10,Promotor
CUST022308,TKT0044501,2023-02-28,1,8,Neutro
CUST025474,TKT0116525,2024-08-11,1,9,Promotor
CUST005668,TKT0012663,2024-08-29,1,9,Promotor
CUST041438,TKT0140512,2024-11-15,1,10,Promotor
CUST022021,TKT0057125,2025-05-15,1,8,Neutro
CUST045397,TKT0056052,2024-08-13,1,10,Promotor
CUST025377,TKT0048715,2024-02-22,1,8,Neutro
CUST021011,TKT0065686,2022-02-04,1,10,Promotor
CUST029328,TKT0112417,2024-07-15,1,9,Promotor
CUST027555,TKT0028304,2023-05-22,1,8,Neutro
CUST033518,TKT0128443,2025-06-26,1,10,Promotor
CUST019387,TKT0001256,2025-03-27,0,5,Detrator
CUST032072,TKT0116503,2024-02-25,1,10,Promotor
CUST042256,TKT0039475,2023-06-14,1,9,Promotor
CUST007789,TKT0029368,2024-07-23,0,5,Detrator
CUST038483,TKT0129549,2025-09-25,1,10,Promotor
CUST026110,TKT0032835,2022-07-31,1,10,Promotor
CUST029429,TKT0045297,2022-01-30,0,3,Detrator
CUST007943,TKT0007771,2024-07-24,1,9,Promotor
CUST035622,TKT0010384,2025-03-20,1,8,Neutro
CUST031326,TKT0101941,2024-01-01,1,8,Neutro
CUST029690,TKT0030973,2022-03-23,1,10,Promotor
CUST012460,TKT0095426,2024-05-05,1,8,Neutro
CUST047270,TKT0129504,2024-02-05,1,10,Promotor
CUST022597,TKT0040541,2024-10-20,1,9,Promotor
CUST040068,TKT0130767,2025-01-31,1,9,Promotor
CUST047175,TKT0109499,2024-10-07,0,6,Detrator
CUST011399,TKT0015828,2022-07-30,0,2,Detrator
CUST023054,TKT0028155,2022-11-20,0,1,Detrator
CUST035331,TKT0001596,2022-08-20,0,6,Detrator
CUST045588,TKT0003518,2023-03-26,1,10,Promotor
CUST005187,TKT0094511,2022-08-02,1,9,Promotor
CUST036307,TKT0037768,2022-10-17,1,8,Neutro
CUST012894,TKT0113506,2025-03-16,1,10,Promotor
CUST010595,TKT0103833,2025-05-24,0,1,Detrator
CUST017597,TKT0100794,2022-04-08,1,10,Promotor
CUST018367,TKT0086792,2025-01-10,1,8,Neutro
CUST001035,TKT0007971,2025-01-20,0,0,Detrator
CUST045575,TKT0048058,2024-03-18,1,8,Neutro
CUST021537,TKT0129327,2023-10-23,0,2,Detrator
CUST011157,TKT0074961,2022-06-10,1,8,Neutro
CUST027950,TKT0076601,2022-12-02,1,9,Promotor
CUST024870,TKT0025610,2023-06-22,1,9,Promotor
CUST006059,TKT0142381,2024-05-30,1,8,Neutro
CUST022318,TKT0109930,2025-12-22,0,6,Detrator
CUST029412,TKT0046954,2024-11-18,1,10,Promotor
CUST028925,TKT0067655,2024-04-03,1,10,Promotor
CUST036703,TKT0037981,2023-07-19,1,10,Promotor
CUST011930,TKT0072190,2023-08-06,1,9,Promotor
CUST019250,TKT0086592,2024-04-06,1,10,Promotor
CUST002656,TKT0010568,2025-05-28,0,1,Detrator
CUST022447,TKT0143797,2024-12-29,0,5,Detrator
CUST033318,TKT0055649,2022-08-23,0,1,Detrator
CUST043174,TKT0017896,2025-03-09,0,0,Detrator
CUST035434,TKT0043499,2024-03-17,1,8,Neutro
CUST017657,TKT0076985,2022-06-21,1,10,Promotor
CUST047020,TKT0015802,2023-07-17,0,2,Detrator
CUST045255,TKT0068771,2023-05-18,1,8,Neutro
CUST013629,TKT0046672,2024-07-14,1,10,Promotor
CUST029020,TKT0142139,2024-06-12,1,9,Promotor
CUST042113,TKT0111764,2024-08-24,1,8,Neutro
CUST026871,TKT0076531,2023-07-05,0,4,Detrator
CUST015171,TKT0110732,2024-04-07,0,6,Detrator
CUST047272,TKT0128072,2024-09-15,1,8,Neutro
CUST014130,TKT0122464,2024-08-30,1,9,Promotor
CUST024414,TKT0125203,2023-05-13,1,10,Promotor
CUST042284,TKT0135627,2022-05-03,1,8,Neutro
CUST008272,TKT0099056,2023-06-29,1,10,Promotor
CUST043300,TKT0123672,2024-12-15,0,1,Detrator
CUST017885,TKT0090713,2022-07-14,1,10,Promotor
CUST029480,TKT0055037,2023-01-30,1,8,Neutro
CUST000218,TKT0006273,2024-07-13,1,8,Neutro
