CustomerID,Segmento,Sexo,Idade,Distrito,CanalPreferencial
CUST016059,VIP,M,38,Aveiro,Loja/Telefone
CUST016060,Residencial,F,53,Viseu,Loja/Telefone
CUST016061,Residencial,F,18,Lisboa,App/Online
CUST016062,Residencial,M,46,Viseu,Loja/Telefone
CUST016063,Residencial,M,54,Setúbal,Loja/Telefone
CUST016064,Residencial,M,43,Vila Real,Loja/Telefone
CUST016065,Residencial,F,38,Madeira,Loja/Telefone
CUST016066,VIP,M,35,Leiria,Loja/Telefone
CUST016067,Residencial,F,63,Lisboa,Loja/Telefone
CUST016068,Residencial,F,26,Santarém,App/Online
CUST016069,Residencial,M,48,Aveiro,Loja/Telefone
CUST016070,Residencial,M,68,Lisboa,Loja/Telefone
CUST016071,Residencial,M,32,Lisboa,App/Online
CUST016072,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016073,VIP,M,55,Setúbal,Loja/Telefone
CUST016074,Residencial,F,19,Porto,App/Online
CUST016075,Residencial,M,35,Santarém,Loja/Telefone
CUST016076,VIP,M,18,Setúbal,App/Online
CUST016077,Residencial,M,34,Lisboa,App/Online
CUST016078,Residencial,F,20,Guarda,App/Online
CUST016079,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016080,Residencial,F,18,Lisboa,App/Online
CUST016081,Residencial,F,52,Leiria,Loja/Telefone
CUST016082,Residencial,M,32,Lisboa,App/Online
CUST016083,Residencial,F,52,Viseu,Loja/Telefone
CUST016084,Residencial,M,52,Santarém,Loja/Telefone
CUST016085,Residencial,F,43,Setúbal,Loja/Telefone
CUST016086,Residencial,F,45,Porto,Loja/Telefone
CUST016087,Residencial,M,26,Porto,App/Online
CUST016088,Residencial,F,60,Lisboa,Loja/Telefone
CUST016089,Residencial,M,42,Porto,Loja/Telefone
CUST016090,Residencial,M,52,Faro,Loja/Telefone
CUST016091,Empresarial,Empresa,,Santarém,Loja/Telefone
CUST016092,Residencial,M,37,Braga,Loja/Telefone
CUST016093,Residencial,F,59,Braga,Loja/Telefone
CUST016094,Residencial,F,41,Lisboa,Loja/Telefone
CUST016095,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016096,Residencial,M,30,Setúbal,App/Online
CUST016097,Residencial,F,36,Braga,Loja/Telefone
CUST016098,Residencial,M,74,Lisboa,Loja/Telefone
CUST016099,Residencial,M,40,Porto,Loja/Telefone
CUST016100,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST016101,Residencial,M,33,Aveiro,App/Online
CUST016102,Residencial,M,62,Braga,Loja/Telefone
CUST016103,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016104,VIP,M,33,Porto,App/Online
CUST016105,Residencial,F,39,Açores,Loja/Telefone
CUST016106,Residencial,F,43,Braga,Loja/Telefone
CUST016107,Residencial,F,47,Porto,Loja/Telefone
CUST016108,Residencial,M,49,Lisboa,Loja/Telefone
CUST016109,Residencial,M,28,Aveiro,App/Online
CUST016110,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016111,Residencial,M,42,Porto,Loja/Telefone
CUST016112,Residencial,F,30,Braga,App/Online
CUST016113,Residencial,M,47,Braga,Loja/Telefone
CUST016114,Residencial,M,63,Lisboa,Loja/Telefone
CUST016115,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST016116,Residencial,F,48,Setúbal,Loja/Telefone
CUST016117,Residencial,F,37,Porto,Loja/Telefone
CUST016118,Residencial,M,47,Braga,Loja/Telefone
CUST016119,VIP,M,24,Viseu,App/Online
CUST016120,Residencial,F,31,Setúbal,App/Online
CUST016121,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST016122,Residencial,M,31,Portalegre,App/Online
CUST016123,Residencial,F,38,Porto,Loja/Telefone
CUST016124,Residencial,F,26,Açores,App/Online
CUST016125,Residencial,M,43,Aveiro,Loja/Telefone
CUST016126,Residencial,F,44,Aveiro,Loja/Telefone
CUST016127,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST016128,Residencial,M,66,Braga,Loja/Telefone
CUST016129,Residencial,F,39,Porto,Loja/Telefone
CUST016130,Residencial,F,48,Braga,Loja/Telefone
CUST016131,Residencial,F,29,Porto,App/Online
CUST016132,Residencial,M,31,Lisboa,App/Online
CUST016133,Residencial,F,44,Açores,Loja/Telefone
CUST016134,Residencial,F,40,Lisboa,Loja/Telefone
CUST016135,Residencial,M,60,Aveiro,Loja/Telefone
CUST016136,Residencial,M,50,Lisboa,Loja/Telefone
CUST016137,Residencial,M,34,Lisboa,App/Online
CUST016138,Residencial,M,58,Aveiro,Loja/Telefone
CUST016139,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016140,Residencial,M,36,Lisboa,Loja/Telefone
CUST016141,Residencial,F,33,Faro,App/Online
CUST016142,Residencial,M,40,Lisboa,Loja/Telefone
CUST016143,Residencial,M,31,Lisboa,App/Online
CUST016144,Residencial,M,33,Lisboa,App/Online
CUST016145,VIP,F,58,Viana do Castelo,Loja/Telefone
CUST016146,Residencial,M,49,Viana do Castelo,Loja/Telefone
CUST016147,Residencial,M,40,Lisboa,Loja/Telefone
CUST016148,Residencial,F,57,Lisboa,Loja/Telefone
CUST016149,Residencial,F,39,Aveiro,Loja/Telefone
CUST016150,Residencial,F,43,Setúbal,Loja/Telefone
CUST016151,Residencial,M,24,Porto,App/Online
CUST016152,VIP,F,58,Setúbal,Loja/Telefone
CUST016153,Residencial,M,54,Porto,Loja/Telefone
CUST016154,Residencial,F,35,Braga,Loja/Telefone
CUST016155,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST016156,Residencial,M,34,Lisboa,App/Online
CUST016157,VIP,M,27,Braga,App/Online
CUST016158,Residencial,M,33,Açores,App/Online
CUST016159,Residencial,M,34,Setúbal,App/Online
CUST016160,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016161,Residencial,F,18,Lisboa,App/Online
CUST016162,Residencial,M,24,Lisboa,App/Online
CUST016163,Residencial,M,38,Portalegre,Loja/Telefone
CUST016164,Residencial,M,29,Porto,App/Online
CUST016165,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016166,VIP,M,57,Setúbal,Loja/Telefone
CUST016167,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016168,Residencial,F,30,Viana do Castelo,App/Online
CUST016169,Residencial,F,64,Porto,Loja/Telefone
CUST016170,Residencial,M,59,Lisboa,Loja/Telefone
CUST016171,VIP,M,27,Coimbra,App/Online
CUST016172,Residencial,M,49,Lisboa,Loja/Telefone
CUST016173,Residencial,F,59,Porto,Loja/Telefone
CUST016174,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016175,Residencial,F,45,Faro,Loja/Telefone
CUST016176,Residencial,F,25,Lisboa,App/Online
CUST016177,Residencial,M,40,Braga,Loja/Telefone
CUST016178,Residencial,F,58,Viseu,Loja/Telefone
CUST016179,Residencial,M,26,Aveiro,App/Online
CUST016180,Residencial,F,53,Porto,Loja/Telefone
CUST016181,Residencial,F,33,Santarém,App/Online
CUST016182,Residencial,F,57,Faro,Loja/Telefone
CUST016183,Residencial,M,51,Porto,Loja/Telefone
CUST016184,Residencial,M,44,Setúbal,Loja/Telefone
CUST016185,Residencial,M,21,Lisboa,App/Online
CUST016186,Residencial,F,45,Braga,Loja/Telefone
CUST016187,Residencial,F,53,Leiria,Loja/Telefone
CUST016188,Residencial,M,52,Lisboa,Loja/Telefone
CUST016189,Residencial,F,20,Porto,App/Online
CUST016190,Residencial,M,62,Coimbra,Loja/Telefone
CUST016191,Residencial,F,70,Lisboa,Loja/Telefone
CUST016192,Residencial,M,32,Setúbal,App/Online
CUST016193,Residencial,M,57,Aveiro,Loja/Telefone
CUST016194,Residencial,F,25,Viseu,App/Online
CUST016195,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016196,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016197,Residencial,F,25,Lisboa,App/Online
CUST016198,Residencial,F,76,Lisboa,Loja/Telefone
CUST016199,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016200,Residencial,M,60,Setúbal,Loja/Telefone
CUST016201,Residencial,M,47,Lisboa,Loja/Telefone
CUST016202,Residencial,M,50,Santarém,Loja/Telefone
CUST016203,Residencial,M,33,Coimbra,App/Online
CUST016204,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST016205,Residencial,F,51,Braga,Loja/Telefone
CUST016206,Residencial,M,35,Faro,Loja/Telefone
CUST016207,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016208,Residencial,M,56,Faro,Loja/Telefone
CUST016209,Residencial,F,36,Beja,Loja/Telefone
CUST016210,Residencial,M,36,Aveiro,Loja/Telefone
CUST016211,Residencial,M,41,Lisboa,Loja/Telefone
CUST016212,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016213,VIP,F,45,Braga,Loja/Telefone
CUST016214,Residencial,F,34,Setúbal,App/Online
CUST016215,Residencial,F,47,Lisboa,Loja/Telefone
CUST016216,Residencial,F,38,Faro,Loja/Telefone
CUST016217,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016218,Residencial,M,57,Braga,Loja/Telefone
CUST016219,Residencial,F,73,Porto,Loja/Telefone
CUST016220,Residencial,M,46,Setúbal,Loja/Telefone
CUST016221,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016222,Residencial,M,52,Coimbra,Loja/Telefone
CUST016223,Residencial,F,42,Braga,Loja/Telefone
CUST016224,Residencial,M,46,Porto,Loja/Telefone
CUST016225,Residencial,M,35,Braga,Loja/Telefone
CUST016226,Residencial,F,26,Setúbal,App/Online
CUST016227,Residencial,M,53,Porto,Loja/Telefone
CUST016228,Residencial,M,33,Santarém,App/Online
CUST016229,Residencial,M,47,Viseu,Loja/Telefone
CUST016230,Residencial,M,18,Porto,App/Online
CUST016231,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016232,Residencial,M,27,Lisboa,App/Online
CUST016233,Residencial,M,62,Lisboa,Loja/Telefone
CUST016234,Residencial,M,50,Lisboa,Loja/Telefone
CUST016235,Residencial,F,46,Porto,Loja/Telefone
CUST016236,Residencial,F,39,Porto,Loja/Telefone
CUST016237,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016238,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016239,Residencial,F,54,Viana do Castelo,Loja/Telefone
CUST016240,Residencial,F,42,Braga,Loja/Telefone
CUST016241,Residencial,M,45,Lisboa,Loja/Telefone
CUST016242,Residencial,F,23,Porto,App/Online
CUST016243,Residencial,F,18,Viana do Castelo,App/Online
CUST016244,Residencial,F,40,Faro,Loja/Telefone
CUST016245,Residencial,F,36,Lisboa,Loja/Telefone
CUST016246,VIP,M,42,Braga,Loja/Telefone
CUST016247,Residencial,M,33,Lisboa,App/Online
CUST016248,Residencial,M,49,Setúbal,Loja/Telefone
CUST016249,Residencial,F,39,Lisboa,Loja/Telefone
CUST016250,VIP,F,18,Leiria,App/Online
CUST016251,Residencial,F,37,Porto,Loja/Telefone
CUST016252,Residencial,M,44,Bragança,Loja/Telefone
CUST016253,Residencial,M,47,Lisboa,Loja/Telefone
CUST016254,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016255,Residencial,M,18,Setúbal,App/Online
CUST016256,Residencial,M,60,Lisboa,Loja/Telefone
CUST016257,Residencial,F,28,Porto,App/Online
CUST016258,Residencial,M,62,Porto,Loja/Telefone
CUST016259,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016260,Residencial,F,67,Portalegre,Loja/Telefone
CUST016261,Residencial,F,55,Lisboa,Loja/Telefone
CUST016262,Residencial,M,55,Lisboa,Loja/Telefone
CUST016263,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST016264,Residencial,F,23,Porto,App/Online
CUST016265,Residencial,M,82,Leiria,Loja/Telefone
CUST016266,Residencial,F,38,Setúbal,Loja/Telefone
CUST016267,Residencial,F,46,Setúbal,Loja/Telefone
CUST016268,Residencial,F,49,Leiria,Loja/Telefone
CUST016269,Residencial,M,61,Açores,Loja/Telefone
CUST016270,Residencial,F,27,Braga,App/Online
CUST016271,VIP,M,46,Madeira,Loja/Telefone
CUST016272,Residencial,F,25,Aveiro,App/Online
CUST016273,Residencial,M,28,Madeira,App/Online
CUST016274,Residencial,M,45,Braga,Loja/Telefone
CUST016275,Residencial,F,72,Braga,Loja/Telefone
CUST016276,Residencial,F,46,Faro,Loja/Telefone
CUST016277,Residencial,F,18,Faro,App/Online
CUST016278,Residencial,M,42,Porto,Loja/Telefone
CUST016279,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016280,Residencial,F,76,Madeira,Loja/Telefone
CUST016281,Residencial,M,35,Guarda,Loja/Telefone
CUST016282,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016283,Residencial,M,62,Lisboa,Loja/Telefone
CUST016284,Residencial,M,21,Lisboa,App/Online
CUST016285,Residencial,F,25,Porto,App/Online
CUST016286,Residencial,M,48,Porto,Loja/Telefone
CUST016287,Empresarial,Empresa,,Viana do Castelo,Loja/Telefone
CUST016288,Residencial,M,43,Faro,Loja/Telefone
CUST016289,Residencial,M,36,Faro,Loja/Telefone
CUST016290,Residencial,M,68,Setúbal,Loja/Telefone
CUST016291,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016292,Residencial,M,58,Braga,Loja/Telefone
CUST016293,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST016294,Residencial,M,63,Guarda,Loja/Telefone
CUST016295,Residencial,F,48,Aveiro,Loja/Telefone
CUST016296,Residencial,F,36,Lisboa,Loja/Telefone
CUST016297,Residencial,M,27,Porto,App/Online
CUST016298,Residencial,F,42,Lisboa,Loja/Telefone
CUST016299,Empresarial,Empresa,,Bragança,Loja/Telefone
CUST016300,Residencial,F,66,Madeira,Loja/Telefone
CUST016301,Residencial,M,35,Santarém,Loja/Telefone
CUST016302,Residencial,M,29,Porto,App/Online
CUST016303,Residencial,F,50,Braga,Loja/Telefone
CUST016304,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST016305,Residencial,M,23,Lisboa,App/Online
CUST016306,Residencial,F,58,Aveiro,Loja/Telefone
CUST016307,Residencial,M,36,Braga,Loja/Telefone
CUST016308,Residencial,M,40,Madeira,Loja/Telefone
CUST016309,Residencial,M,26,Faro,App/Online
CUST016310,Residencial,M,50,Lisboa,Loja/Telefone
CUST016311,Residencial,F,58,Lisboa,Loja/Telefone
CUST016312,Residencial,M,63,Aveiro,Loja/Telefone
CUST016313,Residencial,M,27,Porto,App/Online
CUST016314,Residencial,M,55,Porto,Loja/Telefone
CUST016315,Residencial,M,46,Vila Real,Loja/Telefone
CUST016316,Residencial,F,41,Braga,Loja/Telefone
CUST016317,Residencial,M,36,Lisboa,Loja/Telefone
CUST016318,Empresarial,Empresa,,Faro,Loja/Telefone
CUST016319,Residencial,M,33,Lisboa,App/Online
CUST016320,Residencial,M,34,Setúbal,App/Online
CUST016321,Residencial,M,35,Porto,Loja/Telefone
CUST016322,VIP,F,49,Madeira,Loja/Telefone
CUST016323,Residencial,F,24,Leiria,App/Online
CUST016324,Empresarial,Empresa,,Viana do Castelo,Loja/Telefone
CUST016325,Residencial,M,43,Porto,Loja/Telefone
CUST016326,Residencial,M,37,Évora,Loja/Telefone
CUST016327,Residencial,F,55,Braga,Loja/Telefone
CUST016328,Residencial,M,20,Braga,App/Online
CUST016329,Residencial,M,76,Lisboa,Loja/Telefone
CUST016330,Residencial,M,31,Lisboa,App/Online
CUST016331,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016332,Residencial,M,45,Setúbal,Loja/Telefone
CUST016333,Residencial,M,19,Faro,App/Online
CUST016334,Residencial,F,29,Aveiro,App/Online
CUST016335,Residencial,M,48,Lisboa,Loja/Telefone
CUST016336,Residencial,F,48,Lisboa,Loja/Telefone
CUST016337,Residencial,M,48,Faro,Loja/Telefone
CUST016338,Residencial,M,41,Lisboa,Loja/Telefone
CUST016339,Residencial,M,23,Lisboa,App/Online
CUST016340,Residencial,M,54,Bragança,Loja/Telefone
CUST016341,Residencial,F,42,Coimbra,Loja/Telefone
CUST016342,Residencial,F,54,Lisboa,Loja/Telefone
CUST016343,VIP,F,54,Lisboa,Loja/Telefone
CUST016344,Residencial,M,61,Coimbra,Loja/Telefone
CUST016345,Residencial,F,55,Lisboa,Loja/Telefone
CUST016346,Residencial,F,31,Coimbra,App/Online
CUST016347,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016348,Residencial,M,35,Lisboa,Loja/Telefone
CUST016349,Residencial,M,57,Porto,Loja/Telefone
CUST016350,Residencial,M,20,Braga,App/Online
CUST016351,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST016352,Residencial,M,19,Lisboa,App/Online
CUST016353,Residencial,M,28,Braga,App/Online
CUST016354,Residencial,F,74,Lisboa,Loja/Telefone
CUST016355,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016356,Residencial,M,51,Leiria,Loja/Telefone
CUST016357,Residencial,F,33,Setúbal,App/Online
CUST016358,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016359,Residencial,M,26,Braga,App/Online
CUST016360,Residencial,M,65,Braga,Loja/Telefone
CUST016361,Residencial,F,49,Leiria,Loja/Telefone
CUST016362,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016363,Residencial,F,24,Faro,App/Online
CUST016364,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016365,Residencial,F,56,Porto,Loja/Telefone
CUST016366,Residencial,M,48,Viseu,Loja/Telefone
CUST016367,Residencial,M,43,Coimbra,Loja/Telefone
CUST016368,Residencial,M,24,Lisboa,App/Online
CUST016369,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016370,Residencial,M,36,Braga,Loja/Telefone
CUST016371,Residencial,M,57,Setúbal,Loja/Telefone
CUST016372,Residencial,M,42,Aveiro,Loja/Telefone
CUST016373,Residencial,M,45,Aveiro,Loja/Telefone
CUST016374,Residencial,F,57,Faro,Loja/Telefone
CUST016375,Residencial,F,40,Lisboa,Loja/Telefone
CUST016376,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016377,Residencial,M,46,Lisboa,Loja/Telefone
CUST016378,Residencial,M,58,Lisboa,Loja/Telefone
CUST016379,Residencial,M,36,Madeira,Loja/Telefone
CUST016380,Residencial,M,46,Lisboa,Loja/Telefone
CUST016381,Residencial,F,52,Coimbra,Loja/Telefone
CUST016382,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST016383,Residencial,F,65,Açores,Loja/Telefone
CUST016384,Residencial,F,36,Lisboa,Loja/Telefone
CUST016385,Residencial,M,56,Viana do Castelo,Loja/Telefone
CUST016386,Residencial,M,55,Porto,Loja/Telefone
CUST016387,Residencial,F,70,Braga,Loja/Telefone
CUST016388,Residencial,F,27,Lisboa,App/Online
CUST016389,Residencial,M,43,Porto,Loja/Telefone
CUST016390,Residencial,M,42,Lisboa,Loja/Telefone
CUST016391,Empresarial,Empresa,,Bragança,Loja/Telefone
CUST016392,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016393,Residencial,F,33,Porto,App/Online
CUST016394,Residencial,F,72,Porto,Loja/Telefone
CUST016395,Empresarial,Empresa,,Coimbra,Loja/Telefone
CUST016396,Residencial,M,18,Coimbra,App/Online
CUST016397,Residencial,M,78,Santarém,Loja/Telefone
CUST016398,Residencial,F,72,Guarda,Loja/Telefone
CUST016399,Residencial,F,83,Porto,Loja/Telefone
CUST016400,Residencial,F,41,Lisboa,Loja/Telefone
CUST016401,Residencial,M,51,Castelo Branco,Loja/Telefone
CUST016402,Empresarial,Empresa,,Viana do Castelo,Loja/Telefone
CUST016403,Residencial,F,44,Aveiro,Loja/Telefone
CUST016404,Empresarial,Empresa,,Portalegre,Loja/Telefone
CUST016405,Residencial,F,53,Bragança,Loja/Telefone
CUST016406,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST016407,Residencial,M,48,Lisboa,Loja/Telefone
CUST016408,Residencial,M,49,Lisboa,Loja/Telefone
CUST016409,Residencial,M,42,Porto,Loja/Telefone
CUST016410,Residencial,F,43,Braga,Loja/Telefone
CUST016411,Residencial,M,53,Faro,Loja/Telefone
CUST016412,Residencial,F,38,Porto,Loja/Telefone
CUST016413,Residencial,F,39,Porto,Loja/Telefone
CUST016414,Residencial,M,62,Porto,Loja/Telefone
CUST016415,Residencial,F,68,Porto,Loja/Telefone
CUST016416,Residencial,M,60,Aveiro,Loja/Telefone
CUST016417,Residencial,M,62,Lisboa,Loja/Telefone
CUST016418,VIP,F,71,Porto,Loja/Telefone
CUST016419,Residencial,M,38,Setúbal,Loja/Telefone
CUST016420,Residencial,F,60,Faro,Loja/Telefone
CUST016421,VIP,M,25,Lisboa,App/Online
CUST016422,Residencial,M,25,Coimbra,App/Online
CUST016423,Residencial,F,50,Braga,Loja/Telefone
CUST016424,Residencial,M,42,Portalegre,Loja/Telefone
CUST016425,Residencial,F,55,Leiria,Loja/Telefone
CUST016426,Residencial,M,31,Lisboa,App/Online
CUST016427,Residencial,M,61,Aveiro,Loja/Telefone
CUST016428,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST016429,Residencial,M,37,Lisboa,Loja/Telefone
CUST016430,Residencial,F,47,Braga,Loja/Telefone
CUST016431,Empresarial,Empresa,,Açores,Loja/Telefone
CUST016432,Residencial,M,28,Braga,App/Online
CUST016433,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016434,Residencial,M,19,Madeira,App/Online
CUST016435,Residencial,M,48,Setúbal,Loja/Telefone
CUST016436,Residencial,F,24,Porto,App/Online
CUST016437,Residencial,F,52,Braga,Loja/Telefone
CUST016438,Residencial,M,26,Viana do Castelo,App/Online
CUST016439,Residencial,F,40,Lisboa,Loja/Telefone
CUST016440,Residencial,F,32,Faro,App/Online
CUST016441,Residencial,F,44,Braga,Loja/Telefone
CUST016442,Residencial,M,68,Coimbra,Loja/Telefone
CUST016443,Residencial,M,43,Évora,Loja/Telefone
CUST016444,Residencial,M,52,Lisboa,Loja/Telefone
CUST016445,Residencial,M,47,Aveiro,Loja/Telefone
CUST016446,Residencial,F,48,Santarém,Loja/Telefone
CUST016447,Residencial,M,42,Lisboa,Loja/Telefone
CUST016448,Residencial,F,69,Lisboa,Loja/Telefone
CUST016449,Residencial,M,18,Lisboa,App/Online
CUST016450,Residencial,F,45,Viana do Castelo,Loja/Telefone
CUST016451,VIP,M,43,Braga,Loja/Telefone
CUST016452,Residencial,M,47,Açores,Loja/Telefone
CUST016453,Residencial,M,65,Lisboa,Loja/Telefone
CUST016454,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST016455,Empresarial,Empresa,,Braga,Loja/Telefone
CUST016456,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016457,Residencial,F,62,Braga,Loja/Telefone
CUST016458,Residencial,F,37,Leiria,Loja/Telefone
CUST016459,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016460,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST016461,Residencial,M,45,Lisboa,Loja/Telefone
CUST016462,Residencial,F,47,Aveiro,Loja/Telefone
CUST016463,VIP,F,77,Porto,Loja/Telefone
CUST016464,Residencial,F,21,Leiria,App/Online
CUST016465,Residencial,F,42,Porto,Loja/Telefone
CUST016466,Residencial,M,32,Viana do Castelo,App/Online
CUST016467,Residencial,M,39,Braga,Loja/Telefone
CUST016468,Residencial,M,34,Porto,App/Online
CUST016469,Residencial,M,61,Faro,Loja/Telefone
CUST016470,VIP,F,38,Lisboa,Loja/Telefone
CUST016471,Residencial,M,18,Leiria,App/Online
CUST016472,Residencial,F,40,Bragança,Loja/Telefone
CUST016473,Empresarial,Empresa,,Braga,Loja/Telefone
CUST016474,Residencial,M,61,Lisboa,Loja/Telefone
CUST016475,Residencial,F,24,Coimbra,App/Online
CUST016476,Residencial,F,23,Porto,App/Online
CUST016477,Residencial,F,44,Porto,Loja/Telefone
CUST016478,Residencial,F,63,Setúbal,Loja/Telefone
CUST016479,Residencial,F,36,Beja,Loja/Telefone
CUST016480,Empresarial,Empresa,,Porto,Loja/Telefone
CUST016481,Residencial,F,27,Braga,App/Online
CUST016482,Residencial,M,41,Lisboa,Loja/Telefone
CUST016483,Residencial,F,51,Setúbal,Loja/Telefone
CUST016484,Residencial,M,22,Faro,App/Online
CUST016485,Residencial,F,56,Setúbal,Loja/Telefone
CUST016486,Residencial,M,39,Lisboa,Loja/Telefone
CUST016487,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST016488,Residencial,M,63,Lisboa,Loja/Telefone
CUST016489,Residencial,M,30,Lisboa,App/Online
CUST016490,Residencial,M,36,Lisboa,Loja/Telefone
CUST016491,Residencial,M,38,Leiria,Loja/Telefone
CUST016492,Residencial,F,18,Viana do Castelo,App/Online
CUST016493,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST016494,Residencial,M,35,Faro,Loja/Telefone
